3.695; W; CW 0xB224; AW 0xB080: 0002 0000 0000 0000 
13.682; W; CW 0xB224; AW 0xB080: 0001 0000 0064 0000 
13.794; W; CW 0xB224; AW 0xB080: 0003 0000 000A 0000 
13.889; W; CW 0xB224; AW 0xB080: 0003 0001 000B 0000 
13.984; W; CW 0xB224; AW 0xB080: 0003 0002 003C 0000 
14.096; W; CW 0xB224; AW 0xB080: 0003 0003 000A 0000 
83.679; R; CW 0xB5E0; AW 0xB080: 0FF1 0D0F 0007 0000 00A6 0151 003C 0023 0023 001E 001D 0084 3000 0000 0007 0000 0000 0000 007F 000A 000B 0061 AE01 0000 0002 5202 000F 9269 FF82 003C 000A E1CB ; E1CB; CRC OK;
83.775; R; CW 0xB420; AW 0xB080: 0FF1 0D01 0002 0000 0082 0000 000A 0000 0005 0008 FC67 014B E697 000C 000F 0C71 AC0F 01C2 03D4 0000 0078 000D 7804 0000 0000 0000 0008 010D 63C3 01B7 000E 1739 ; 1739; CRC OK;
83.886; R; CW 0xB440; AW 0xB080: 0FF1 0D02 0004 0000 008C 0000 001C 0000 006E 000D 85CA 0000 0000 0000 0004 0114 AC23 09F5 0006 0000 0082 000D 9C3E 0000 0000 0000 0005 0146 C557 09F5 0006 E01D ; E01D; CRC OK;
83.979; R; CW 0xB460; AW 0xB080: 0FF1 0D03 FEFE 0002 09B9 FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 88A6 ; 88A6; CRC OK;
84.075; R; CW 0xB480; AW 0xB080: 0FF1 0D04 0007 0000 00A1 0182 031B 0033 031B 0008 031B FFED 031B FFC6 031B FFDD 031B FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 3400 000A CB4A ; CB4A; CRC OK;
84.184; R; CW 0xB4A0; AW 0xB080: 0FF1 0D05 FEFE 0002 09B9 FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 6701 ; 6701; CRC OK;
88.671; R; CW 0xB5E0; AW 0xB080: 0FF1 0D0F 0007 0000 00A6 0151 003C 0023 0023 001E 001D 0084 3000 0000 0007 0000 0000 0000 007F 000A 000B 0061 AE01 0000 0002 5202 000F 9269 FF82 003C 000A E1CB ; E1CB; CRC OK;
88.783; R; CW 0xB420; AW 0xB080: 0FF1 0D01 0008 0000 00AA 0000 000A 0000 008C 000D 8F86 0000 0000 0000 0008 0164 98D6 01B7 000E 0000 00A0 000D A663 0000 0000 0000 0008 01C0 9372 01B7 000F BC35 ; BC35; CRC OK;
88.877; R; CW 0xB440; AW 0xB080: 0FF1 0D02 0004 0000 008C 0000 001C 0000 006E 000D 85CA 0000 0000 0000 0004 0114 AC23 09F5 0006 0000 0082 000D 9C3E 0000 0000 0000 0005 0146 C557 09F5 0006 E01D ; E01D; CRC OK;
88.986; R; CW 0xB460; AW 0xB080: 0FF1 0D03 FEFE 0002 09B9 FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 88A6 ; 88A6; CRC OK;
89.081; R; CW 0xB480; AW 0xB080: 0FF1 0D04 0009 0000 00AB 0182 031B 0033 031B 0008 031B FFED 031B FFC6 031B FFDD 031B 0031 031B FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 3400 000A 934D ; 934D; CRC OK;
89.180; R; CW 0xB4A0; AW 0xB080: 0FF1 0D05 0009 0000 00AB 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 3538 ; 3538; CRC OK;
93.687; R; CW 0xB5E0; AW 0xB080: 0FF1 0D0F 000A 0000 00B1 014C 003C 0024 0023 001E 001E 0080 3000 0000 000A 0000 0000 0000 007F 000A 000B 0061 AE01 0000 0002 5202 000F 9274 FF81 003C 000A BB97 ; BB97; CRC OK;
93.780; R; CW 0xB420; AW 0xB080: 0FF1 0D01 0008 0000 00AA 0000 000A 0000 008C 000D 8F86 0000 0000 0000 0008 0164 98D6 01B7 000E 0000 00A0 000D A663 0000 0000 0000 0008 01C0 9372 01B7 000F BC35 ; BC35; CRC OK;
93.872; R; CW 0xB440; AW 0xB080: 0FF1 0D02 0004 0000 008C 0000 001C 0000 006E 000D 85CA 0000 0000 0000 0004 0114 AC23 09F5 0006 0000 0082 000D 9C3E 0000 0000 0000 0005 0146 C557 09F5 0006 E01D ; E01D; CRC OK;
93.985; R; CW 0xB460; AW 0xB080: 0FF1 0D03 FEFE 0002 09B9 FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 88A6 ; 88A6; CRC OK;
94.077; R; CW 0xB480; AW 0xB080: 0FF1 0D04 0009 0000 00AB 0182 031B 0033 031B 0008 031B FFED 031B FFC6 031B FFDD 031B 0031 031B FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 3400 000A 934D ; 934D; CRC OK;
94.187; R; CW 0xB4A0; AW 0xB080: 0FF1 0D05 0009 0000 00AB 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 3538 ; 3538; CRC OK;
98.680; R; CW 0xB5E0; AW 0xB080: 0FF1 0D0F 000A 0000 00B1 014C 003C 0024 0023 001E 001E 0080 3000 0000 000A 0000 0000 0000 007F 000A 000B 0061 AE01 0000 0002 5202 000F 9274 FF81 003C 000A BB97 ; BB97; CRC OK;
98.776; R; CW 0xB420; AW 0xB080: 0FF1 0D01 0008 0000 00AA 0000 000A 0000 008C 000D 8F86 0000 0000 0000 0008 0164 98D6 01B7 000E 0000 00A0 000D A663 0000 0000 0000 0008 01C0 9372 01B7 000F BC35 ; BC35; CRC OK;
98.886; R; CW 0xB440; AW 0xB080: 0FF1 0D02 000B 0000 00B4 0000 001C 0000 0096 000D B349 0000 0000 0000 0004 0006 A5A9 09F5 0007 0000 00AA 000D C8A0 0000 0000 0000 0004 0042 89C1 09F5 0007 C58D ; C58D; CRC OK;
98.980; R; CW 0xB460; AW 0xB080: 0FF1 0D03 FEFE 0002 09B9 FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 88A6 ; 88A6; CRC OK;
99.091; R; CW 0xB480; AW 0xB080: 0FF1 0D04 000C 0000 00B5 0182 031B 0033 031B 0008 031B FFED 031B FFC6 031B FFDD 031B 0031 031B 003B 031B FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 3400 000A E6F5 ; E6F5; CRC OK;
99.184; R; CW 0xB4A0; AW 0xB080: 0FF1 0D05 0009 0000 00AB 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 3538 ; 3538; CRC OK;
